triad_id~triad_stack_id~topic_id~stance~tick~simulation_id
Triad_ID_1_577~TS-B-ID-3~NATO military actions in Lithuania~0.010613126915252066~10~Sim1
Triad_ID_1_578~TS-B-ID-3~Donovian military actions in Lithuania~-1.995623924947018~10~Sim1
Triad_ID_1_579~TS-B-ID-3~IDPs migrate to Poland as result of war~-0.995626316163008~10~Sim1
Triad_ID_1_580~TS-B-ID-3~Censorship of media by Donovia~0.004375279843388672~10~Sim1
Triad_ID_1_581~TS-B-ID-3~Low Morale of Donovian soldiers~-0.9956263193454433~10~Sim1
Triad_ID_1_582~TS-B-ID-3~Low Morale of Lithuanian civilians~-0.9956263129662081~10~Sim1
Triad_ID_1_199~TS-B-ID-4~NATO military actions in Lithuania~0.03877359250400387~10~Sim1
Triad_ID_1_200~TS-B-ID-4~Donovian military actions in Lithuania~-1.9845723557780088~10~Sim1
Triad_ID_1_201~TS-B-ID-4~IDPs migrate to Poland as result of war~-0.9845707998937667~10~Sim1
Triad_ID_1_202~TS-B-ID-4~Censorship of media by Donovia~0.0154256664604416~10~Sim1
Triad_ID_1_203~TS-B-ID-4~Low Morale of Donovian soldiers~-0.9845688416665495~10~Sim1
Triad_ID_1_204~TS-B-ID-4~Low Morale of Lithuanian civilians~-0.9845715692367534~10~Sim1
Triad_ID_1_103~TS-B-ID-17~NATO military actions in Lithuania~0.010617545001550871~10~Sim1
Triad_ID_1_104~TS-B-ID-17~Donovian military actions in Lithuania~-1.9956259201470403~10~Sim1
Triad_ID_1_105~TS-B-ID-17~IDPs migrate to Poland as result of war~-0.9956243241406433~10~Sim1
Triad_ID_1_106~TS-B-ID-17~Censorship of media by Donovia~0.004376075052982273~10~Sim1
Triad_ID_1_107~TS-B-ID-17~Low Morale of Donovian soldiers~-0.9956251201470402~10~Sim1
Triad_ID_1_108~TS-B-ID-17~Low Morale of Lithuanian civilians~-0.9956267153614112~10~Sim1
Triad_ID_1_409~TS-B-ID-23~NATO military actions in Lithuania~0.01061630132708547~10~Sim1
Triad_ID_1_410~TS-B-ID-23~Donovian military actions in Lithuania~-1.995625516163008~10~Sim1
Triad_ID_1_411~TS-B-ID-23~IDPs migrate to Poland as result of war~-0.9956239273326496~10~Sim1
Triad_ID_1_412~TS-B-ID-23~Censorship of media by Donovia~0.004374876651382272~10~Sim1
Triad_ID_1_413~TS-B-ID-23~Low Morale of Donovian soldiers~-0.9956247249470177~10~Sim1
Triad_ID_1_414~TS-B-ID-23~Low Morale of Lithuanian civilians~-0.9956251233486177~10~Sim1
Triad_ID_1_487~TS-B-ID-24~NATO military actions in Lithuania~0.01062067190694774~10~Sim1
Triad_ID_1_488~TS-B-ID-24~Donovian military actions in Lithuania~-1.9956251241406435~10~Sim1
Triad_ID_1_489~TS-B-ID-24~IDPs migrate to Poland as result of war~-0.9956255193454433~10~Sim1
Triad_ID_1_490~TS-B-ID-24~Censorship of media by Donovia~0.004375675859356705~10~Sim1
Triad_ID_1_491~TS-B-ID-24~Low Morale of Donovian soldiers~-0.9956255193454433~10~Sim1
Triad_ID_1_492~TS-B-ID-24~Low Morale of Lithuanian civilians~-0.9956251233486177~10~Sim1
Triad_ID_1_649~TS-B-ID-27~NATO military actions in Lithuania~0.01061592759002369~10~Sim1
Triad_ID_1_650~TS-B-ID-27~Donovian military actions in Lithuania~-1.995624323348618~10~Sim1
Triad_ID_1_651~TS-B-ID-27~IDPs migrate to Poland as result of war~-0.9956259201470401~10~Sim1
Triad_ID_1_652~TS-B-ID-27~Censorship of media by Donovia~0.004375275052982273~10~Sim1
Triad_ID_1_653~TS-B-ID-27~Low Morale of Donovian soldiers~-0.9956239273326496~10~Sim1
Triad_ID_1_654~TS-B-ID-27~Low Morale of Lithuanian civilians~-0.9956247201566112~10~Sim1
Triad_ID_1_631~TS-B-ID-29~NATO military actions in Lithuania~0.010615513273920468~10~Sim1
Triad_ID_1_632~TS-B-ID-29~Donovian military actions in Lithuania~-1.99562472733265~10~Sim1
Triad_ID_1_633~TS-B-ID-29~IDPs migrate to Poland as result of war~-0.9956239273326496~10~Sim1
