triad_id~triad_stack_id~topic_id~stance~tick~simulation_id
Triad_ID_1_577~TS-B-ID-3~NATO military actions in Lithuania~0.010613126915252066~9~Sim1
Triad_ID_1_578~TS-B-ID-3~Donovian military actions in Lithuania~-1.995623924947018~9~Sim1
Triad_ID_1_579~TS-B-ID-3~IDPs migrate to Poland as result of war~-0.995626316163008~9~Sim1
Triad_ID_1_580~TS-B-ID-3~Censorship of media by Donovia~0.004375279843388672~9~Sim1
Triad_ID_1_581~TS-B-ID-3~Low Morale of Donovian soldiers~-0.9956263193454433~9~Sim1
Triad_ID_1_582~TS-B-ID-3~Low Morale of Lithuanian civilians~-0.9956263129662081~9~Sim1
Triad_ID_1_199~TS-B-ID-4~NATO military actions in Lithuania~0.034962134967526225~9~Sim1
Triad_ID_1_200~TS-B-ID-4~Donovian military actions in Lithuania~-1.985714470803339~9~Sim1
Triad_ID_1_201~TS-B-ID-4~IDPs migrate to Poland as result of war~-0.9857129086768394~9~Sim1
Triad_ID_1_202~TS-B-ID-4~Censorship of media by Donovia~0.014284346709894338~9~Sim1
Triad_ID_1_203~TS-B-ID-4~Low Morale of Donovian soldiers~-0.9857109425931517~9~Sim1
Triad_ID_1_204~TS-B-ID-4~Low Morale of Lithuanian civilians~-0.9857136811064549~9~Sim1
Triad_ID_1_103~TS-B-ID-17~NATO military actions in Lithuania~0.010617545001550871~9~Sim1
Triad_ID_1_104~TS-B-ID-17~Donovian military actions in Lithuania~-1.9956259201470403~9~Sim1
Triad_ID_1_105~TS-B-ID-17~IDPs migrate to Poland as result of war~-0.9956243241406433~9~Sim1
Triad_ID_1_106~TS-B-ID-17~Censorship of media by Donovia~0.004376075052982273~9~Sim1
Triad_ID_1_107~TS-B-ID-17~Low Morale of Donovian soldiers~-0.9956251201470402~9~Sim1
Triad_ID_1_108~TS-B-ID-17~Low Morale of Lithuanian civilians~-0.9956267153614112~9~Sim1
Triad_ID_1_409~TS-B-ID-23~NATO military actions in Lithuania~0.01061630132708547~9~Sim1
Triad_ID_1_410~TS-B-ID-23~Donovian military actions in Lithuania~-1.995625516163008~9~Sim1
Triad_ID_1_411~TS-B-ID-23~IDPs migrate to Poland as result of war~-0.9956239273326496~9~Sim1
Triad_ID_1_412~TS-B-ID-23~Censorship of media by Donovia~0.004374876651382272~9~Sim1
Triad_ID_1_413~TS-B-ID-23~Low Morale of Donovian soldiers~-0.9956247249470177~9~Sim1
Triad_ID_1_414~TS-B-ID-23~Low Morale of Lithuanian civilians~-0.9956251233486177~9~Sim1
Triad_ID_1_487~TS-B-ID-24~NATO military actions in Lithuania~0.01062067190694774~9~Sim1
Triad_ID_1_488~TS-B-ID-24~Donovian military actions in Lithuania~-1.9956251241406435~9~Sim1
Triad_ID_1_489~TS-B-ID-24~IDPs migrate to Poland as result of war~-0.9956255193454433~9~Sim1
Triad_ID_1_490~TS-B-ID-24~Censorship of media by Donovia~0.004375675859356705~9~Sim1
Triad_ID_1_491~TS-B-ID-24~Low Morale of Donovian soldiers~-0.9956255193454433~9~Sim1
Triad_ID_1_492~TS-B-ID-24~Low Morale of Lithuanian civilians~-0.9956251233486177~9~Sim1
Triad_ID_1_649~TS-B-ID-27~NATO military actions in Lithuania~0.01061592759002369~9~Sim1
Triad_ID_1_650~TS-B-ID-27~Donovian military actions in Lithuania~-1.995624323348618~9~Sim1
Triad_ID_1_651~TS-B-ID-27~IDPs migrate to Poland as result of war~-0.9956259201470401~9~Sim1
Triad_ID_1_652~TS-B-ID-27~Censorship of media by Donovia~0.004375275052982273~9~Sim1
Triad_ID_1_653~TS-B-ID-27~Low Morale of Donovian soldiers~-0.9956239273326496~9~Sim1
Triad_ID_1_654~TS-B-ID-27~Low Morale of Lithuanian civilians~-0.9956247201566112~9~Sim1
Triad_ID_1_631~TS-B-ID-29~NATO military actions in Lithuania~0.010615513273920468~9~Sim1
Triad_ID_1_632~TS-B-ID-29~Donovian military actions in Lithuania~-1.99562472733265~9~Sim1
Triad_ID_1_633~TS-B-ID-29~IDPs migrate to Poland as result of war~-0.9956239273326496~9~Sim1
Triad_ID_1_634~TS-B-ID-29~Censorship of media by Donovia~0.004374083049759904~9~Sim1
Triad_ID_1_635~TS-B-ID-29~Low Morale of Donovian soldiers~-0.995627112966208~9~Sim1
Triad_ID_1_636~TS-B-ID-29~Low Morale of Lithuanian civilians~-0.9956263193454433~9~Sim1
Triad_ID_1_493~TS-B-ID-35~NATO military actions in Lithuania~0.010613507902387052~9~Sim1
Triad_ID_1_494~TS-B-ID-35~Donovian military actions in Lithuania~-1.9956263193454435~9~Sim1
Triad_ID_1_495~TS-B-ID-35~IDPs migrate to Poland as result of war~-0.9956235289310497~9~Sim1
Triad_ID_1_496~TS-B-ID-35~Censorship of media by Donovia~0.004375675859356705~9~Sim1
Triad_ID_1_497~TS-B-ID-35~Low Morale of Donovian soldiers~-0.9956243289310497~9~Sim1
Triad_ID_1_498~TS-B-ID-35~Low Morale of Lithuanian civilians~-0.9956267153614112~9~Sim1
Triad_ID_1_517~TS-B-ID-42~NATO military actions in Lithuania~0.07685894332179277~9~Sim1
Triad_ID_1_518~TS-B-ID-42~Donovian military actions in Lithuania~-1.9671804747133952~9~Sim1
Triad_ID_1_519~TS-B-ID-42~IDPs migrate to Poland as result of war~-0.9671781347253137~9~Sim1
Triad_ID_1_520~TS-B-ID-42~Censorship of media by Donovia~0.03282727339932425~9~Sim1
Triad_ID_1_521~TS-B-ID-42~Low Morale of Donovian soldiers~-0.9671774416590078~9~Sim1
Triad_ID_1_522~TS-B-ID-42~Low Morale of Lithuanian civilians~-0.9671827148942089~9~Sim1
Triad_ID_1_181~TS-B-ID-48~NATO military actions in Lithuania~0.010618689551992409~9~Sim1
Triad_ID_1_182~TS-B-ID-48~Donovian military actions in Lithuania~-1.9956259153614115~9~Sim1
Triad_ID_1_183~TS-B-ID-48~IDPs migrate to Poland as result of war~-0.9956263193454433~9~Sim1
Triad_ID_1_184~TS-B-ID-48~Censorship of media by Donovia~0.0043764710689503045~9~Sim1
Triad_ID_1_185~TS-B-ID-48~Low Morale of Donovian soldiers~-0.9956239273326496~9~Sim1
Triad_ID_1_186~TS-B-ID-48~Low Morale of Lithuanian civilians~-0.9956247249470177~9~Sim1
Triad_ID_1_187~TS-B-ID-50~NATO military actions in Lithuania~0.010620681599604226~9~Sim1
Triad_ID_1_188~TS-B-ID-50~Donovian military actions in Lithuania~-1.995625123348618~9~Sim1
Triad_ID_1_189~TS-B-ID-50~IDPs migrate to Poland as result of war~-0.9956243233486177~9~Sim1
Triad_ID_1_190~TS-B-ID-50~Censorship of media by Donovia~0.004374083049759904~9~Sim1
Triad_ID_1_191~TS-B-ID-50~Low Morale of Donovian soldiers~-0.9956255201566111~9~Sim1
Triad_ID_1_192~TS-B-ID-50~Low Morale of Lithuanian civilians~-0.9956247201566112~9~Sim1
Triad_ID_1_217~TS-B-ID-52~NATO military actions in Lithuania~0.01061314267204295~9~Sim1
Triad_ID_1_218~TS-B-ID-52~Donovian military actions in Lithuania~-1.995623924947018~9~Sim1
Triad_ID_1_219~TS-B-ID-52~IDPs migrate to Poland as result of war~-0.9956243233486177~9~Sim1
Triad_ID_1_220~TS-B-ID-52~Censorship of media by Donovia~0.004376072667350304~9~Sim1
Triad_ID_1_221~TS-B-ID-52~Low Morale of Donovian soldiers~-0.9956239273326496~9~Sim1
Triad_ID_1_222~TS-B-ID-52~Low Morale of Lithuanian civilians~-0.9956255193454433~9~Sim1
Triad_ID_1_229~TS-B-ID-57~NATO military actions in Lithuania~0.034963524885898344~9~Sim1
Triad_ID_1_230~TS-B-ID-57~Donovian military actions in Lithuania~-1.9857152672938445~9~Sim1
Triad_ID_1_231~TS-B-ID-57~IDPs migrate to Poland as result of war~-0.985712923629248~9~Sim1
Triad_ID_1_232~TS-B-ID-57~Censorship of media by Donovia~0.01428787015184264~9~Sim1
Triad_ID_1_233~TS-B-ID-57~Low Morale of Donovian soldiers~-0.9857148778323787~9~Sim1
Triad_ID_1_234~TS-B-ID-57~Low Morale of Lithuanian civilians~-0.9857125313891393~9~Sim1
Triad_ID_1_391~TS-B-ID-70~NATO military actions in Lithuania~0.010612752327193239~9~Sim1
Triad_ID_1_392~TS-B-ID-70~Donovian military actions in Lithuania~-1.99562472733265~9~Sim1
Triad_ID_1_393~TS-B-ID-70~IDPs migrate to Poland as result of war~-0.99562591695024~9~Sim1
Triad_ID_1_394~TS-B-ID-70~Censorship of media by Donovia~0.004375279843388672~9~Sim1
Triad_ID_1_395~TS-B-ID-70~Low Morale of Donovian soldiers~-0.9956243233486177~9~Sim1
Triad_ID_1_396~TS-B-ID-70~Low Morale of Lithuanian civilians~-0.9956247249470177~9~Sim1
Triad_ID_1_121~TS-B-ID-73~NATO military actions in Lithuania~0.010613586234706466~9~Sim1
Triad_ID_1_122~TS-B-ID-73~Donovian military actions in Lithuania~-1.9956263129662084~9~Sim1
Triad_ID_1_123~TS-B-ID-73~IDPs migrate to Poland as result of war~-0.9956259201470401~9~Sim1
Triad_ID_1_124~TS-B-ID-73~Censorship of media by Donovia~0.004374876651382272~9~Sim1
Triad_ID_1_125~TS-B-ID-73~Low Morale of Donovian soldiers~-0.9956247201566112~9~Sim1
Triad_ID_1_126~TS-B-ID-73~Low Morale of Lithuanian civilians~-0.9956263129662081~9~Sim1
Triad_ID_2_43~TS-B-ID-78~NATO military actions in Lithuania~0.15774558703069202~9~Sim1
Triad_ID_2_44~TS-B-ID-78~Donovian military actions in Lithuania~-1.8633018792295277~9~Sim1
Triad_ID_2_45~TS-B-ID-78~IDPs migrate to Poland as result of war~-0.8633032161957269~9~Sim1
Triad_ID_2_46~TS-B-ID-78~Censorship of media by Donovia~0.13669013139700356~9~Sim1
Triad_ID_2_47~TS-B-ID-78~Low Morale of Donovian soldiers~-0.8633025917710564~9~Sim1
Triad_ID_2_48~TS-B-ID-78~Low Morale of Lithuanian civilians~-0.8633075839472462~9~Sim1
Triad_ID_1_319~TS-B-ID-83~NATO military actions in Lithuania~0.09540289885287892~9~Sim1
Triad_ID_1_320~TS-B-ID-83~Donovian military actions in Lithuania~-1.9581630358030004~9~Sim1
Triad_ID_1_321~TS-B-ID-83~IDPs migrate to Poland as result of war~-0.9581632409928805~9~Sim1
Triad_ID_1_322~TS-B-ID-83~Censorship of media by Donovia~0.04182942089644961~9~Sim1
Triad_ID_1_323~TS-B-ID-83~Low Morale of Donovian soldiers~-0.9581655063281627~9~Sim1
Triad_ID_1_324~TS-B-ID-83~Low Morale of Lithuanian civilians~-0.9581657155535954~9~Sim1
Triad_ID_1_511~TS-B-ID-84~NATO military actions in Lithuania~0.03495507975925525~9~Sim1
Triad_ID_1_512~TS-B-ID-84~Donovian military actions in Lithuania~-1.9857160247558763~9~Sim1
Triad_ID_1_513~TS-B-ID-84~IDPs migrate to Poland as result of war~-0.9857148832574099~9~Sim1
Triad_ID_1_514~TS-B-ID-84~Censorship of media by Donovia~0.014284327190941122~9~Sim1
Triad_ID_1_515~TS-B-ID-84~Low Morale of Donovian soldiers~-0.985714883969896~9~Sim1
Triad_ID_1_516~TS-B-ID-84~Low Morale of Lithuanian civilians~-0.9857168325746725~9~Sim1
Triad_ID_1_589~TS-B-ID-88~NATO military actions in Lithuania~0.03495598118438324~9~Sim1
Triad_ID_1_590~TS-B-ID-88~Donovian military actions in Lithuania~-1.9857176057415904~9~Sim1
Triad_ID_1_591~TS-B-ID-88~IDPs migrate to Poland as result of war~-0.9857144974648037~9~Sim1
Triad_ID_1_592~TS-B-ID-88~Censorship of media by Donovia~0.014289013290865848~9~Sim1
Triad_ID_1_593~TS-B-ID-88~Low Morale of Donovian soldiers~-0.9857168041533737~9~Sim1
Triad_ID_1_594~TS-B-ID-88~Low Morale of Lithuanian civilians~-0.9857121250825189~9~Sim1
Triad_ID_1_151~TS-B-ID-90~NATO military actions in Lithuania~0.010615917912594832~9~Sim1
Triad_ID_1_152~TS-B-ID-90~Donovian military actions in Lithuania~-1.9956235289310498~9~Sim1
Triad_ID_1_153~TS-B-ID-90~IDPs migrate to Poland as result of war~-0.9956239249470177~9~Sim1
Triad_ID_1_154~TS-B-ID-90~Censorship of media by Donovia~0.004374876651382272~9~Sim1
Triad_ID_1_155~TS-B-ID-90~Low Morale of Donovian soldiers~-0.9956243289310497~9~Sim1
Triad_ID_1_156~TS-B-ID-90~Low Morale of Lithuanian civilians~-0.9956247249470177~9~Sim1
Triad_ID_1_457~TS-B-ID-101~NATO military actions in Lithuania~0.010613565766167638~9~Sim1
Triad_ID_1_458~TS-B-ID-101~Donovian military actions in Lithuania~-1.9956263129662084~9~Sim1
Triad_ID_1_459~TS-B-ID-101~IDPs migrate to Poland as result of war~-0.995627112966208~9~Sim1
Triad_ID_1_460~TS-B-ID-101~Censorship of media by Donovia~0.004373284638588671~9~Sim1
Triad_ID_1_461~TS-B-ID-101~Low Morale of Donovian soldiers~-0.9956255193454433~9~Sim1
Triad_ID_1_462~TS-B-ID-101~Low Morale of Lithuanian civilians~-0.9956263129662081~9~Sim1
Triad_ID_1_145~TS-B-ID-102~NATO military actions in Lithuania~0.05719009718487491~9~Sim1
Triad_ID_1_146~TS-B-ID-102~Donovian military actions in Lithuania~-1.976116810114827~9~Sim1
Triad_ID_1_147~TS-B-ID-102~IDPs migrate to Poland as result of war~-0.9761129006785478~9~Sim1
Triad_ID_1_148~TS-B-ID-102~Censorship of media by Donovia~0.023887832681543663~9~Sim1
Triad_ID_1_149~TS-B-ID-102~Low Morale of Donovian soldiers~-0.9761137654186723~9~Sim1
Triad_ID_1_150~TS-B-ID-102~Low Morale of Lithuanian civilians~-0.9761133265931043~9~Sim1
Triad_ID_1_337~TS-B-ID-112~NATO military actions in Lithuania~0.010617133820056744~9~Sim1
Triad_ID_1_338~TS-B-ID-112~Donovian military actions in Lithuania~-1.9956267153614116~9~Sim1
Triad_ID_1_339~TS-B-ID-112~IDPs migrate to Poland as result of war~-0.9956255193454433~9~Sim1
