triad_id~triad_stack_id~topic_id~stance~tick~simulation_id
Triad_ID_1_577~TS-B-ID-3~NATO military actions in Lithuania~0.010613126915252066~7~Sim1
Triad_ID_1_578~TS-B-ID-3~Donovian military actions in Lithuania~-1.995623924947018~7~Sim1
Triad_ID_1_579~TS-B-ID-3~IDPs migrate to Poland as result of war~-0.995626316163008~7~Sim1
Triad_ID_1_580~TS-B-ID-3~Censorship of media by Donovia~0.004375279843388672~7~Sim1
Triad_ID_1_581~TS-B-ID-3~Low Morale of Donovian soldiers~-0.9956263193454433~7~Sim1
Triad_ID_1_582~TS-B-ID-3~Low Morale of Lithuanian civilians~-0.9956263129662081~7~Sim1
Triad_ID_1_199~TS-B-ID-4~NATO military actions in Lithuania~0.027150424962032727~7~Sim1
Triad_ID_1_200~TS-B-ID-4~Donovian military actions in Lithuania~-1.9880116594121753~7~Sim1
Triad_ID_1_201~TS-B-ID-4~IDPs migrate to Poland as result of war~-0.9880100847259279~7~Sim1
Triad_ID_1_202~TS-B-ID-4~Censorship of media by Donovia~0.011987951803300109~7~Sim1
Triad_ID_1_203~TS-B-ID-4~Low Morale of Donovian soldiers~-0.9880089092667402~7~Sim1
Triad_ID_1_204~TS-B-ID-4~Low Morale of Lithuanian civilians~-0.9880108633660016~7~Sim1
Triad_ID_1_103~TS-B-ID-17~NATO military actions in Lithuania~0.010617545001550871~7~Sim1
Triad_ID_1_104~TS-B-ID-17~Donovian military actions in Lithuania~-1.9956259201470403~7~Sim1
Triad_ID_1_105~TS-B-ID-17~IDPs migrate to Poland as result of war~-0.9956243241406433~7~Sim1
Triad_ID_1_106~TS-B-ID-17~Censorship of media by Donovia~0.004376075052982273~7~Sim1
Triad_ID_1_107~TS-B-ID-17~Low Morale of Donovian soldiers~-0.9956251201470402~7~Sim1
Triad_ID_1_108~TS-B-ID-17~Low Morale of Lithuanian civilians~-0.9956267153614112~7~Sim1
Triad_ID_1_409~TS-B-ID-23~NATO military actions in Lithuania~0.01061630132708547~7~Sim1
Triad_ID_1_410~TS-B-ID-23~Donovian military actions in Lithuania~-1.995625516163008~7~Sim1
Triad_ID_1_411~TS-B-ID-23~IDPs migrate to Poland as result of war~-0.9956239273326496~7~Sim1
Triad_ID_1_412~TS-B-ID-23~Censorship of media by Donovia~0.004374876651382272~7~Sim1
Triad_ID_1_413~TS-B-ID-23~Low Morale of Donovian soldiers~-0.9956247249470177~7~Sim1
Triad_ID_1_414~TS-B-ID-23~Low Morale of Lithuanian civilians~-0.9956251233486177~7~Sim1
Triad_ID_1_487~TS-B-ID-24~NATO military actions in Lithuania~0.01062067190694774~7~Sim1
Triad_ID_1_488~TS-B-ID-24~Donovian military actions in Lithuania~-1.9956251241406435~7~Sim1
Triad_ID_1_489~TS-B-ID-24~IDPs migrate to Poland as result of war~-0.9956255193454433~7~Sim1
Triad_ID_1_490~TS-B-ID-24~Censorship of media by Donovia~0.004375675859356705~7~Sim1
Triad_ID_1_491~TS-B-ID-24~Low Morale of Donovian soldiers~-0.9956255193454433~7~Sim1
Triad_ID_1_492~TS-B-ID-24~Low Morale of Lithuanian civilians~-0.9956251233486177~7~Sim1
Triad_ID_1_649~TS-B-ID-27~NATO military actions in Lithuania~0.01061592759002369~7~Sim1
Triad_ID_1_650~TS-B-ID-27~Donovian military actions in Lithuania~-1.995624323348618~7~Sim1
Triad_ID_1_651~TS-B-ID-27~IDPs migrate to Poland as result of war~-0.9956259201470401~7~Sim1
Triad_ID_1_652~TS-B-ID-27~Censorship of media by Donovia~0.004375275052982273~7~Sim1
Triad_ID_1_653~TS-B-ID-27~Low Morale of Donovian soldiers~-0.9956239273326496~7~Sim1
Triad_ID_1_654~TS-B-ID-27~Low Morale of Lithuanian civilians~-0.9956247201566112~7~Sim1
Triad_ID_1_631~TS-B-ID-29~NATO military actions in Lithuania~0.010615513273920468~7~Sim1
Triad_ID_1_632~TS-B-ID-29~Donovian military actions in Lithuania~-1.99562472733265~7~Sim1
Triad_ID_1_633~TS-B-ID-29~IDPs migrate to Poland as result of war~-0.9956239273326496~7~Sim1
Triad_ID_1_634~TS-B-ID-29~Censorship of media by Donovia~0.004374083049759904~7~Sim1
Triad_ID_1_635~TS-B-ID-29~Low Morale of Donovian soldiers~-0.995627112966208~7~Sim1
Triad_ID_1_636~TS-B-ID-29~Low Morale of Lithuanian civilians~-0.9956263193454433~7~Sim1
Triad_ID_1_493~TS-B-ID-35~NATO military actions in Lithuania~0.010613507902387052~7~Sim1
Triad_ID_1_494~TS-B-ID-35~Donovian military actions in Lithuania~-1.9956263193454435~7~Sim1
Triad_ID_1_495~TS-B-ID-35~IDPs migrate to Poland as result of war~-0.9956235289310497~7~Sim1
Triad_ID_1_496~TS-B-ID-35~Censorship of media by Donovia~0.004375675859356705~7~Sim1
Triad_ID_1_497~TS-B-ID-35~Low Morale of Donovian soldiers~-0.9956243289310497~7~Sim1
Triad_ID_1_498~TS-B-ID-35~Low Morale of Lithuanian civilians~-0.9956267153614112~7~Sim1
Triad_ID_1_517~TS-B-ID-42~NATO military actions in Lithuania~0.05687357954796673~7~Sim1
Triad_ID_1_518~TS-B-ID-42~Donovian military actions in Lithuania~-1.973675332567041~7~Sim1
Triad_ID_1_519~TS-B-ID-42~IDPs migrate to Poland as result of war~-0.9736753615145602~7~Sim1
Triad_ID_1_520~TS-B-ID-42~Censorship of media by Donovia~0.02632937171524117~7~Sim1
Triad_ID_1_521~TS-B-ID-42~Low Morale of Donovian soldiers~-0.9736738386804206~7~Sim1
Triad_ID_1_522~TS-B-ID-42~Low Morale of Lithuanian civilians~-0.9736784271399749~7~Sim1
Triad_ID_1_181~TS-B-ID-48~NATO military actions in Lithuania~0.010618689551992409~7~Sim1
Triad_ID_1_182~TS-B-ID-48~Donovian military actions in Lithuania~-1.9956259153614115~7~Sim1
Triad_ID_1_183~TS-B-ID-48~IDPs migrate to Poland as result of war~-0.9956263193454433~7~Sim1
Triad_ID_1_184~TS-B-ID-48~Censorship of media by Donovia~0.0043764710689503045~7~Sim1
Triad_ID_1_185~TS-B-ID-48~Low Morale of Donovian soldiers~-0.9956239273326496~7~Sim1
