triad_id~triad_stack_id~topic_id~stance~tick~simulation_id
Triad_ID_1_733~TS-B-ID-18~NATO military actions in Lithuania~0.010621860032675~7~Sim4
Triad_ID_1_734~TS-B-ID-18~Donovian military actions in Lithuania~-1.9956267153614116~7~Sim4
Triad_ID_1_735~TS-B-ID-18~IDPs migrate to Poland as result of war~-0.9956255201566111~7~Sim4
Triad_ID_1_736~TS-B-ID-18~Censorship of media by Donovia~0.004375675859356705~7~Sim4
Triad_ID_1_737~TS-B-ID-18~Low Morale of Donovian soldiers~-0.9956267169502401~7~Sim4
Triad_ID_1_738~TS-B-ID-18~Low Morale of Lithuanian civilians~-0.9956239249470177~7~Sim4
Triad_ID_1_499~TS-B-ID-23~NATO military actions in Lithuania~0.010611172056760251~7~Sim4
Triad_ID_1_500~TS-B-ID-23~Donovian military actions in Lithuania~-1.9956259201470403~7~Sim4
Triad_ID_1_501~TS-B-ID-23~IDPs migrate to Poland as result of war~-0.9956267169502401~7~Sim4
Triad_ID_1_502~TS-B-ID-23~Censorship of media by Donovia~0.004375279843388672~7~Sim4
Triad_ID_1_503~TS-B-ID-23~Low Morale of Donovian soldiers~-0.99562591695024~7~Sim4
Triad_ID_1_504~TS-B-ID-23~Low Morale of Lithuanian civilians~-0.9956251241406433~7~Sim4
Triad_ID_1_643~TS-B-ID-38~NATO military actions in Lithuania~0.04277012613526443~7~Sim4
Triad_ID_1_644~TS-B-ID-38~Donovian military actions in Lithuania~-1.980574342271157~7~Sim4
Triad_ID_1_645~TS-B-ID-38~IDPs migrate to Poland as result of war~-0.9805696932332337~7~Sim4
Triad_ID_1_646~TS-B-ID-38~Censorship of media by Donovia~0.019431114649876027~7~Sim4
Triad_ID_1_647~TS-B-ID-38~Low Morale of Donovian soldiers~-0.9805739566755307~7~Sim4
Triad_ID_1_648~TS-B-ID-38~Low Morale of Lithuanian civilians~-0.9805762707354555~7~Sim4
Triad_ID_1_745~TS-B-ID-47~NATO military actions in Lithuania~0.04276904873478795~7~Sim4
Triad_ID_1_746~TS-B-ID-47~Donovian military actions in Lithuania~-1.9805727438147158~7~Sim4
Triad_ID_1_747~TS-B-ID-47~IDPs migrate to Poland as result of war~-0.9805715580314118~7~Sim4
Triad_ID_1_748~TS-B-ID-47~Censorship of media by Donovia~0.019422942211814835~7~Sim4
Triad_ID_1_749~TS-B-ID-47~Low Morale of Donovian soldiers~-0.9805759109435964~7~Sim4
Triad_ID_1_750~TS-B-ID-47~Low Morale of Lithuanian civilians~-0.9805735564415369~7~Sim4
Triad_ID_1_109~TS-B-ID-71~NATO military actions in Lithuania~0.010619888533619283~7~Sim4
Triad_ID_1_110~TS-B-ID-71~Donovian military actions in Lithuania~-1.9956251201470403~7~Sim4
Triad_ID_1_111~TS-B-ID-71~IDPs migrate to Poland as result of war~-0.9956255193454433~7~Sim4
Triad_ID_1_112~TS-B-ID-71~Censorship of media by Donovia~0.004374876651382272~7~Sim4
Triad_ID_1_113~TS-B-ID-71~Low Morale of Donovian soldiers~-0.9956263129662081~7~Sim4
Triad_ID_1_114~TS-B-ID-71~Low Morale of Lithuanian civilians~-0.9956239273326496~7~Sim4
Triad_ID_1_613~TS-B-ID-88~NATO military actions in Lithuania~0.09682644439668736~7~Sim4
Triad_ID_1_614~TS-B-ID-88~Donovian military actions in Lithuania~-1.9526751026203182~7~Sim4
Triad_ID_1_615~TS-B-ID-88~IDPs migrate to Poland as result of war~-0.952674209820906~7~Sim4
Triad_ID_1_616~TS-B-ID-88~Censorship of media by Donovia~0.047325936641843425~7~Sim4
Triad_ID_1_617~TS-B-ID-88~Low Morale of Donovian soldiers~-0.9526761517744975~7~Sim4
Triad_ID_1_618~TS-B-ID-88~Low Morale of Lithuanian civilians~-0.9526780194901693~7~Sim4
Triad_ID_1_1045~TS-B-ID-114~NATO military actions in Lithuania~0.010615088899423716~7~Sim4
Triad_ID_1_1046~TS-B-ID-114~Donovian military actions in Lithuania~-1.9956247201566115~7~Sim4
Triad_ID_1_1047~TS-B-ID-114~IDPs migrate to Poland as result of war~-0.9956247201566112~7~Sim4
Triad_ID_1_1048~TS-B-ID-114~Censorship of media by Donovia~0.004373283049759903~7~Sim4
Triad_ID_1_1049~TS-B-ID-114~Low Morale of Donovian soldiers~-0.9956247201566112~7~Sim4
Triad_ID_1_1050~TS-B-ID-114~Low Morale of Lithuanian civilians~-0.9956259153614112~7~Sim4
Triad_ID_1_55~TS-B-ID-130~NATO military actions in Lithuania~0.010618280113928437~7~Sim4
Triad_ID_1_56~TS-B-ID-130~Donovian military actions in Lithuania~-1.9956263161630081~7~Sim4
Triad_ID_1_57~TS-B-ID-130~IDPs migrate to Poland as result of war~-0.9956259153614112~7~Sim4
Triad_ID_1_58~TS-B-ID-130~Censorship of media by Donovia~0.004373680654556704~7~Sim4
Triad_ID_1_59~TS-B-ID-130~Low Morale of Donovian soldiers~-0.9956243289310497~7~Sim4
Triad_ID_1_60~TS-B-ID-130~Low Morale of Lithuanian civilians~-0.9956247201566112~7~Sim4
Triad_ID_1_637~TS-B-ID-134~NATO military actions in Lithuania~0.010617514227473694~7~Sim4
Triad_ID_1_638~TS-B-ID-134~Donovian military actions in Lithuania~-1.9956243241406437~7~Sim4
Triad_ID_1_639~TS-B-ID-134~IDPs migrate to Poland as result of war~-0.9956255193454433~7~Sim4
Triad_ID_1_640~TS-B-ID-134~Censorship of media by Donovia~0.004373680654556704~7~Sim4
Triad_ID_1_641~TS-B-ID-134~Low Morale of Donovian soldiers~-0.9956243241406433~7~Sim4
Triad_ID_1_642~TS-B-ID-134~Low Morale of Lithuanian civilians~-0.9956259153614112~7~Sim4
Triad_ID_1_685~TS-B-ID-138~NATO military actions in Lithuania~0.010615928999341228~7~Sim4
Triad_ID_1_686~TS-B-ID-138~Donovian military actions in Lithuania~-1.9956243241406437~7~Sim4
Triad_ID_1_687~TS-B-ID-138~IDPs migrate to Poland as result of war~-0.9956267169502401~7~Sim4
Triad_ID_1_688~TS-B-ID-138~Censorship of media by Donovia~0.004374084638588672~7~Sim4
Triad_ID_1_689~TS-B-ID-138~Low Morale of Donovian soldiers~-0.9956247201566112~7~Sim4
Triad_ID_1_690~TS-B-ID-138~Low Morale of Lithuanian civilians~-0.9956247273326496~7~Sim4
Triad_ID_1_403~TS-B-ID-142~NATO military actions in Lithuania~0.027143724980712068~7~Sim4
Triad_ID_1_404~TS-B-ID-142~Donovian military actions in Lithuania~-1.9880085250626327~7~Sim4
Triad_ID_1_405~TS-B-ID-142~IDPs migrate to Poland as result of war~-0.988011267162064~7~Sim4
Triad_ID_1_406~TS-B-ID-142~Censorship of media by Donovia~0.011989546103551199~7~Sim4
Triad_ID_1_407~TS-B-ID-142~Low Morale of Donovian soldiers~-0.9880108712348427~7~Sim4
Triad_ID_1_408~TS-B-ID-142~Low Morale of Lithuanian civilians~-0.9880109098788649~7~Sim4
Triad_ID_1_871~TS-B-ID-153~NATO military actions in Lithuania~0.05720189867851601~7~Sim4
Triad_ID_1_872~TS-B-ID-153~Donovian military actions in Lithuania~-1.9734949775073118~7~Sim4
Triad_ID_1_873~TS-B-ID-153~IDPs migrate to Poland as result of war~-0.9734909772487081~7~Sim4
Triad_ID_1_874~TS-B-ID-153~Censorship of media by Donovia~0.02650516000454269~7~Sim4
Triad_ID_1_875~TS-B-ID-153~Low Morale of Donovian soldiers~-0.9734933955698947~7~Sim4
Triad_ID_1_876~TS-B-ID-153~Low Morale of Lithuanian civilians~-0.9734871154241453~7~Sim4
Triad_ID_1_571~TS-B-ID-167~NATO military actions in Lithuania~0.010621845826145537~7~Sim4
Triad_ID_1_572~TS-B-ID-167~Donovian military actions in Lithuania~-1.9956247201566115~7~Sim4
Triad_ID_1_573~TS-B-ID-167~IDPs migrate to Poland as result of war~-0.9956243289310497~7~Sim4
Triad_ID_1_574~TS-B-ID-167~Censorship of media by Donovia~0.004374084638588672~7~Sim4
Triad_ID_1_575~TS-B-ID-167~Low Morale of Donovian soldiers~-0.9956255201566111~7~Sim4
Triad_ID_1_576~TS-B-ID-167~Low Morale of Lithuanian civilians~-0.995627112966208~7~Sim4
Triad_ID_2_49~TS-B-ID-181~NATO military actions in Lithuania~0.13213102765128418~7~Sim4
Triad_ID_2_50~TS-B-ID-181~Donovian military actions in Lithuania~-1.8820060038891835~7~Sim4
Triad_ID_2_51~TS-B-ID-181~IDPs migrate to Poland as result of war~-0.8820013834568794~7~Sim4
Triad_ID_2_52~TS-B-ID-181~Censorship of media by Donovia~0.11799569434969864~7~Sim4
Triad_ID_2_53~TS-B-ID-181~Low Morale of Donovian soldiers~-0.8819988420465201~7~Sim4
Triad_ID_2_54~TS-B-ID-181~Low Morale of Lithuanian civilians~-0.8819996875535212~7~Sim4
Triad_ID_1_289~TS-B-ID-207~NATO military actions in Lithuania~0.01061988469547108~7~Sim4
Triad_ID_1_290~TS-B-ID-207~Donovian military actions in Lithuania~-1.9956251241406435~7~Sim4
Triad_ID_1_291~TS-B-ID-207~IDPs migrate to Poland as result of war~-0.9956247201566112~7~Sim4
Triad_ID_1_292~TS-B-ID-207~Censorship of media by Donovia~0.004375272667350305~7~Sim4
Triad_ID_1_293~TS-B-ID-207~Low Morale of Donovian soldiers~-0.995626316163008~7~Sim4
Triad_ID_1_294~TS-B-ID-207~Low Morale of Lithuanian civilians~-0.9956243241406433~7~Sim4
Triad_ID_1_457~TS-B-ID-211~NATO military actions in Lithuania~0.027140918451759657~7~Sim4
Triad_ID_1_458~TS-B-ID-211~Donovian military actions in Lithuania~-1.9880089234168465~7~Sim4
Triad_ID_1_459~TS-B-ID-211~IDPs migrate to Poland as result of war~-0.9880116750662463~7~Sim4
Triad_ID_1_460~TS-B-ID-211~Censorship of media by Donovia~0.011991870928192002~7~Sim4
Triad_ID_1_461~TS-B-ID-211~Low Morale of Donovian soldiers~-0.9880124733892611~7~Sim4
Triad_ID_1_462~TS-B-ID-211~Low Morale of Lithuanian civilians~-0.9880108641548682~7~Sim4
Triad_ID_1_79~TS-B-ID-222~NATO military actions in Lithuania~0.04243129509338264~7~Sim4
Triad_ID_1_80~TS-B-ID-222~Donovian military actions in Lithuania~-1.9807638662018665~7~Sim4
Triad_ID_1_81~TS-B-ID-222~IDPs migrate to Poland as result of war~-0.9807587887799581~7~Sim4
Triad_ID_1_82~TS-B-ID-222~Censorship of media by Donovia~0.019242771109150455~7~Sim4
Triad_ID_1_83~TS-B-ID-222~Low Morale of Donovian soldiers~-0.9807607551306692~7~Sim4
Triad_ID_1_84~TS-B-ID-222~Low Morale of Lithuanian civilians~-0.9807583957482219~7~Sim4
Triad_ID_1_1075~TS-B-ID-226~NATO military actions in Lithuania~0.027142186468222168~7~Sim4
Triad_ID_1_1076~TS-B-ID-226~Donovian military actions in Lithuania~-1.9880101170058218~7~Sim4
Triad_ID_1_1077~TS-B-ID-226~IDPs migrate to Poland as result of war~-0.9880140347143701~7~Sim4
Triad_ID_1_1078~TS-B-ID-226~Censorship of media by Donovia~0.011989129581480767~7~Sim4
Triad_ID_1_1079~TS-B-ID-226~Low Morale of Donovian soldiers~-0.9880116884430168~7~Sim4
Triad_ID_1_1080~TS-B-ID-226~Low Morale of Lithuanian civilians~-0.9880096917744289~7~Sim4
Triad_ID_1_751~TS-B-ID-228~NATO military actions in Lithuania~0.027141023973309086~7~Sim4
Triad_ID_1_752~TS-B-ID-228~Donovian military actions in Lithuania~-1.9880148259621981~7~Sim4
Triad_ID_1_753~TS-B-ID-228~IDPs migrate to Poland as result of war~-0.988013644849977~7~Sim4
Triad_ID_1_754~TS-B-ID-228~Censorship of media by Donovia~0.011988297328731563~7~Sim4
Triad_ID_1_755~TS-B-ID-228~Low Morale of Donovian soldiers~-0.9880085061841909~7~Sim4
Triad_ID_1_756~TS-B-ID-228~Low Morale of Lithuanian civilians~-0.9880097083299966~7~Sim4
Triad_ID_1_175~TS-B-ID-229~NATO military actions in Lithuania~0.010613940446317483~7~Sim4
Triad_ID_1_176~TS-B-ID-229~Donovian military actions in Lithuania~-1.99562472733265~7~Sim4
Triad_ID_1_177~TS-B-ID-229~IDPs migrate to Poland as result of war~-0.9956255201566111~7~Sim4
Triad_ID_1_178~TS-B-ID-229~Censorship of media by Donovia~0.004374083049759904~7~Sim4
Triad_ID_1_179~TS-B-ID-229~Low Morale of Donovian soldiers~-0.9956259153614112~7~Sim4
Triad_ID_1_180~TS-B-ID-229~Low Morale of Lithuanian civilians~-0.9956243233486177~7~Sim4
Triad_ID_1_769~TS-B-ID-236~NATO military actions in Lithuania~0.010616686388588925~7~Sim4
Triad_ID_1_770~TS-B-ID-236~Donovian military actions in Lithuania~-1.9956235289310498~7~Sim4
Triad_ID_1_771~TS-B-ID-236~IDPs migrate to Poland as result of war~-0.9956263193454433~7~Sim4
Triad_ID_1_772~TS-B-ID-236~Censorship of media by Donovia~0.004376072667350304~7~Sim4
Triad_ID_1_773~TS-B-ID-236~Low Morale of Donovian soldiers~-0.9956259153614112~7~Sim4
Triad_ID_1_774~TS-B-ID-236~Low Morale of Lithuanian civilians~-0.9956239273326496~7~Sim4
Triad_ID_1_271~TS-B-ID-240~NATO military actions in Lithuania~0.010621082256894293~7~Sim4
Triad_ID_1_272~TS-B-ID-240~Donovian military actions in Lithuania~-1.9956267153614116~7~Sim4
Triad_ID_1_273~TS-B-ID-240~IDPs migrate to Poland as result of war~-0.9956263193454433~7~Sim4
Triad_ID_1_274~TS-B-ID-240~Censorship of media by Donovia~0.004373687033791872~7~Sim4
Triad_ID_1_275~TS-B-ID-240~Low Morale of Donovian soldiers~-0.9956259153614112~7~Sim4
Triad_ID_1_276~TS-B-ID-240~Low Morale of Lithuanian civilians~-0.9956247249470177~7~Sim4
Triad_ID_1_481~TS-B-ID-250~NATO military actions in Lithuania~0.04277831833592779~7~Sim4
Triad_ID_1_482~TS-B-ID-250~Donovian military actions in Lithuania~-1.9805767000931882~7~Sim4
Triad_ID_1_483~TS-B-ID-250~IDPs migrate to Poland as result of war~-0.9805719853701724~7~Sim4
Triad_ID_1_484~TS-B-ID-250~Censorship of media by Donovia~0.019424085269733~7~Sim4
Triad_ID_1_485~TS-B-ID-250~Low Morale of Donovian soldiers~-0.980574331333068~7~Sim4
Triad_ID_1_486~TS-B-ID-250~Low Morale of Lithuanian civilians~-0.9805763291750472~7~Sim4
Triad_ID_1_313~TS-B-ID-252~NATO military actions in Lithuania~0.010621074461755187~7~Sim4
Triad_ID_1_314~TS-B-ID-252~Donovian military actions in Lithuania~-1.9956259201470403~7~Sim4
Triad_ID_1_315~TS-B-ID-252~IDPs migrate to Poland as result of war~-0.9956239249470177~7~Sim4
Triad_ID_1_316~TS-B-ID-252~Censorship of media by Donovia~0.004374083049759904~7~Sim4
Triad_ID_1_317~TS-B-ID-252~Low Morale of Donovian soldiers~-0.9956251201470402~7~Sim4
Triad_ID_1_318~TS-B-ID-252~Low Morale of Lithuanian civilians~-0.9956255201566111~7~Sim4
Triad_ID_1_259~TS-B-ID-253~NATO military actions in Lithuania~0.07146822411709786~7~Sim4
Triad_ID_1_260~TS-B-ID-253~Donovian military actions in Lithuania~-1.966212156550877~7~Sim4
Triad_ID_1_261~TS-B-ID-253~IDPs migrate to Poland as result of war~-0.966209015345898~7~Sim4
Triad_ID_1_262~TS-B-ID-253~Censorship of media by Donovia~0.033790157511701016~7~Sim4
Triad_ID_1_263~TS-B-ID-253~Low Morale of Donovian soldiers~-0.9662086391072371~7~Sim4
