triad_id~triad_stack_id~topic_id~stance~tick~simulation_id
Triad_ID_1_733~TS-B-ID-18~NATO military actions in Lithuania~0.010621860032675~8~Sim4
Triad_ID_1_734~TS-B-ID-18~Donovian military actions in Lithuania~-1.9956267153614116~8~Sim4
Triad_ID_1_735~TS-B-ID-18~IDPs migrate to Poland as result of war~-0.9956255201566111~8~Sim4
Triad_ID_1_736~TS-B-ID-18~Censorship of media by Donovia~0.004375675859356705~8~Sim4
Triad_ID_1_737~TS-B-ID-18~Low Morale of Donovian soldiers~-0.9956267169502401~8~Sim4
Triad_ID_1_738~TS-B-ID-18~Low Morale of Lithuanian civilians~-0.9956239249470177~8~Sim4
Triad_ID_1_499~TS-B-ID-23~NATO military actions in Lithuania~0.010611172056760251~8~Sim4
Triad_ID_1_500~TS-B-ID-23~Donovian military actions in Lithuania~-1.9956259201470403~8~Sim4
Triad_ID_1_501~TS-B-ID-23~IDPs migrate to Poland as result of war~-0.9956267169502401~8~Sim4
Triad_ID_1_502~TS-B-ID-23~Censorship of media by Donovia~0.004375279843388672~8~Sim4
Triad_ID_1_503~TS-B-ID-23~Low Morale of Donovian soldiers~-0.99562591695024~8~Sim4
Triad_ID_1_504~TS-B-ID-23~Low Morale of Lithuanian civilians~-0.9956251241406433~8~Sim4
Triad_ID_1_643~TS-B-ID-38~NATO military actions in Lithuania~0.05009697014242237~8~Sim4
Triad_ID_1_644~TS-B-ID-38~Donovian military actions in Lithuania~-1.9783364739417126~8~Sim4
Triad_ID_1_645~TS-B-ID-38~IDPs migrate to Poland as result of war~-0.9783318587878644~8~Sim4
Triad_ID_1_646~TS-B-ID-38~Censorship of media by Donovia~0.021669739454743847~8~Sim4
Triad_ID_1_647~TS-B-ID-38~Low Morale of Donovian soldiers~-0.9783352914216092~8~Sim4
Triad_ID_1_648~TS-B-ID-38~Low Morale of Lithuanian civilians~-0.9783391838277181~8~Sim4
Triad_ID_1_745~TS-B-ID-47~NATO military actions in Lithuania~0.05008885341831942~8~Sim4
Triad_ID_1_746~TS-B-ID-47~Donovian military actions in Lithuania~-1.9783348850378106~8~Sim4
Triad_ID_1_747~TS-B-ID-47~IDPs migrate to Poland as result of war~-0.9783337119091525~8~Sim4
Triad_ID_1_748~TS-B-ID-47~Censorship of media by Donovia~0.02166083539711002~8~Sim4
Triad_ID_1_749~TS-B-ID-47~Low Morale of Donovian soldiers~-0.9783388269055704~8~Sim4
Triad_ID_1_750~TS-B-ID-47~Low Morale of Lithuanian civilians~-0.9783356943798945~8~Sim4
Triad_ID_1_109~TS-B-ID-71~NATO military actions in Lithuania~0.010619888533619283~8~Sim4
Triad_ID_1_110~TS-B-ID-71~Donovian military actions in Lithuania~-1.9956251201470403~8~Sim4
