triad_id~triad_stack_id~topic_id~stance~tick~simulation_id
Triad_ID_1_367~TS-B-ID-18~NATO military actions in Lithuania~0.0019944071968~4~Sim7
Triad_ID_1_368~TS-B-ID-18~Donovian military actions in Lithuania~-1.9990012000000001~4~Sim7
Triad_ID_1_369~TS-B-ID-18~IDPs migrate to Poland as result of war~-0.9990008~4~Sim7
Triad_ID_1_370~TS-B-ID-18~Censorship of media by Donovia~9.988000000000002E-4~4~Sim7
Triad_ID_1_371~TS-B-ID-18~Low Morale of Donovian soldiers~-0.9990008~4~Sim7
Triad_ID_1_372~TS-B-ID-18~Low Morale of Lithuanian civilians~-0.9990008~4~Sim7
Triad_ID_1_175~TS-B-ID-23~NATO military actions in Lithuania~0.0019936087952~4~Sim7
Triad_ID_1_176~TS-B-ID-23~Donovian military actions in Lithuania~-1.9990008000000001~4~Sim7
Triad_ID_1_177~TS-B-ID-23~IDPs migrate to Poland as result of war~-0.9990008~4~Sim7
Triad_ID_1_178~TS-B-ID-23~Censorship of media by Donovia~9.988000000000002E-4~4~Sim7
Triad_ID_1_179~TS-B-ID-23~Low Morale of Donovian soldiers~-0.9990011999999999~4~Sim7
Triad_ID_1_180~TS-B-ID-23~Low Morale of Lithuanian civilians~-0.9990011999999999~4~Sim7
Triad_ID_1_361~TS-B-ID-38~NATO military actions in Lithuania~0.010578151726205492~4~Sim7
Triad_ID_1_362~TS-B-ID-38~Donovian military actions in Lithuania~-1.994652487653992~4~Sim7
Triad_ID_1_363~TS-B-ID-38~IDPs migrate to Poland as result of war~-0.9946532749305362~4~Sim7
Triad_ID_1_364~TS-B-ID-38~Censorship of media by Donovia~0.005346718701387111~4~Sim7
Triad_ID_1_365~TS-B-ID-38~Low Morale of Donovian soldiers~-0.9946536749305362~4~Sim7
Triad_ID_1_366~TS-B-ID-38~Low Morale of Lithuanian civilians~-0.9946528797066001~4~Sim7
Triad_ID_1_253~TS-B-ID-47~NATO military actions in Lithuania~0.010578946899450888~4~Sim7
Triad_ID_1_254~TS-B-ID-47~Donovian military actions in Lithuania~-1.994652881285915~4~Sim7
Triad_ID_1_255~TS-B-ID-47~IDPs migrate to Poland as result of war~-0.9946536733321363~4~Sim7
Triad_ID_1_256~TS-B-ID-47~Censorship of media by Donovia~0.005347910747608358~4~Sim7
Triad_ID_1_257~TS-B-ID-47~Low Morale of Donovian soldiers~-0.9946536765225491~4~Sim7
Triad_ID_1_258~TS-B-ID-47~Low Morale of Lithuanian civilians~-0.9946528844635788~4~Sim7
Triad_ID_1_625~TS-B-ID-71~NATO military actions in Lithuania~0.0019936087952~4~Sim7
Triad_ID_1_626~TS-B-ID-71~Donovian military actions in Lithuania~-1.9990008000000001~4~Sim7
Triad_ID_1_627~TS-B-ID-71~IDPs migrate to Poland as result of war~-0.9990011999999999~4~Sim7
Triad_ID_1_628~TS-B-ID-71~Censorship of media by Donovia~9.992E-4~4~Sim7
Triad_ID_1_629~TS-B-ID-71~Low Morale of Donovian soldiers~-0.9990008~4~Sim7
Triad_ID_1_630~TS-B-ID-71~Low Morale of Lithuanian civilians~-0.9990008~4~Sim7
Triad_ID_1_451~TS-B-ID-88~NATO military actions in Lithuania~0.026502865472485707~4~Sim7
Triad_ID_1_452~TS-B-ID-88~Donovian military actions in Lithuania~-1.9863749551067007~4~Sim7
Triad_ID_1_453~TS-B-ID-88~IDPs migrate to Poland as result of war~-0.986373392949517~4~Sim7
Triad_ID_1_454~TS-B-ID-88~Censorship of media by Donovia~0.013625444667755964~4~Sim7
Triad_ID_1_455~TS-B-ID-88~Low Morale of Donovian soldiers~-0.9863749349139421~4~Sim7
Triad_ID_1_456~TS-B-ID-88~Low Morale of Lithuanian civilians~-0.9863730212779231~4~Sim7
Triad_ID_1_373~TS-B-ID-114~NATO military actions in Lithuania~0.0019940071968000002~4~Sim7
Triad_ID_1_374~TS-B-ID-114~Donovian military actions in Lithuania~-1.9990008000000001~4~Sim7
Triad_ID_1_375~TS-B-ID-114~IDPs migrate to Poland as result of war~-0.9990011999999999~4~Sim7
Triad_ID_1_376~TS-B-ID-114~Censorship of media by Donovia~9.988000000000002E-4~4~Sim7
Triad_ID_1_377~TS-B-ID-114~Low Morale of Donovian soldiers~-0.9990008~4~Sim7
Triad_ID_1_378~TS-B-ID-114~Low Morale of Lithuanian civilians~-0.9990008~4~Sim7
Triad_ID_1_481~TS-B-ID-130~NATO military actions in Lithuania~0.0019944071968~4~Sim7
Triad_ID_1_482~TS-B-ID-130~Donovian military actions in Lithuania~-1.9990008000000001~4~Sim7
Triad_ID_1_483~TS-B-ID-130~IDPs migrate to Poland as result of war~-0.9990011999999999~4~Sim7
Triad_ID_1_484~TS-B-ID-130~Censorship of media by Donovia~9.988000000000002E-4~4~Sim7
Triad_ID_1_485~TS-B-ID-130~Low Morale of Donovian soldiers~-0.9990011999999999~4~Sim7
Triad_ID_1_486~TS-B-ID-130~Low Morale of Lithuanian civilians~-0.9990008~4~Sim7
Triad_ID_1_661~TS-B-ID-134~NATO military actions in Lithuania~0.0019940087952000003~4~Sim7
Triad_ID_1_662~TS-B-ID-134~Donovian military actions in Lithuania~-1.9990012000000001~4~Sim7
Triad_ID_1_663~TS-B-ID-134~IDPs migrate to Poland as result of war~-0.9990008~4~Sim7
Triad_ID_1_664~TS-B-ID-134~Censorship of media by Donovia~9.992E-4~4~Sim7
Triad_ID_1_665~TS-B-ID-134~Low Morale of Donovian soldiers~-0.9990011999999999~4~Sim7
Triad_ID_1_666~TS-B-ID-134~Low Morale of Lithuanian civilians~-0.9990011999999999~4~Sim7
Triad_ID_1_475~TS-B-ID-138~NATO military actions in Lithuania~0.0019944071968~4~Sim7
Triad_ID_1_476~TS-B-ID-138~Donovian military actions in Lithuania~-1.9990008000000001~4~Sim7
Triad_ID_1_477~TS-B-ID-138~IDPs migrate to Poland as result of war~-0.9990008~4~Sim7
Triad_ID_1_478~TS-B-ID-138~Censorship of media by Donovia~9.988000000000002E-4~4~Sim7
Triad_ID_1_479~TS-B-ID-138~Low Morale of Donovian soldiers~-0.9990008~4~Sim7
Triad_ID_1_480~TS-B-ID-138~Low Morale of Lithuanian civilians~-0.9990008~4~Sim7
Triad_ID_1_715~TS-B-ID-142~NATO military actions in Lithuania~0.006325343686673709~4~Sim7
Triad_ID_1_716~TS-B-ID-142~Donovian military actions in Lithuania~-1.996817545697498~4~Sim7
Triad_ID_1_717~TS-B-ID-142~IDPs migrate to Poland as result of war~-0.9968171488879106~4~Sim7
Triad_ID_1_718~TS-B-ID-142~Censorship of media by Donovia~0.0031828511120895494~4~Sim7
Triad_ID_1_719~TS-B-ID-142~Low Morale of Donovian soldiers~-0.9968171488879106~4~Sim7
Triad_ID_1_720~TS-B-ID-142~Low Morale of Lithuanian civilians~-0.9968175488879105~4~Sim7
Triad_ID_1_427~TS-B-ID-153~NATO military actions in Lithuania~0.014382589823618~4~Sim7
Triad_ID_1_428~TS-B-ID-153~Donovian military actions in Lithuania~-1.992702314937819~4~Sim7
Triad_ID_1_429~TS-B-ID-153~IDPs migrate to Poland as result of war~-0.9927019244329195~4~Sim7
Triad_ID_1_430~TS-B-ID-153~Censorship of media by Donovia~0.007298078732097213~4~Sim7
Triad_ID_1_431~TS-B-ID-153~Low Morale of Donovian soldiers~-0.992702314950466~4~Sim7
Triad_ID_1_432~TS-B-ID-153~Low Morale of Lithuanian civilians~-0.9927015228788485~4~Sim7
Triad_ID_1_1021~TS-B-ID-167~NATO military actions in Lithuania~0.0019940071968000002~4~Sim7
Triad_ID_1_1022~TS-B-ID-167~Donovian military actions in Lithuania~-1.9990012000000001~4~Sim7
Triad_ID_1_1023~TS-B-ID-167~IDPs migrate to Poland as result of war~-0.9990011999999999~4~Sim7
Triad_ID_1_1024~TS-B-ID-167~Censorship of media by Donovia~9.992E-4~4~Sim7
Triad_ID_1_1025~TS-B-ID-167~Low Morale of Donovian soldiers~-0.9990008~4~Sim7
Triad_ID_1_1026~TS-B-ID-167~Low Morale of Lithuanian civilians~-0.9990008~4~Sim7
Triad_ID_2_25~TS-B-ID-181~NATO military actions in Lithuania~0.10703835937783227~4~Sim7
Triad_ID_2_26~TS-B-ID-181~Donovian military actions in Lithuania~-1.8964393347866713~4~Sim7
Triad_ID_2_27~TS-B-ID-181~IDPs migrate to Poland as result of war~-0.896440131615267~4~Sim7
Triad_ID_2_28~TS-B-ID-181~Censorship of media by Donovia~0.1035606588579504~4~Sim7
Triad_ID_2_29~TS-B-ID-181~Low Morale of Donovian soldiers~-0.8964397316343521~4~Sim7
Triad_ID_2_30~TS-B-ID-181~Low Morale of Lithuanian civilians~-0.8964389475101262~4~Sim7
Triad_ID_1_445~TS-B-ID-207~NATO military actions in Lithuania~0.0019940087952000003~4~Sim7
Triad_ID_1_446~TS-B-ID-207~Donovian military actions in Lithuania~-1.9990012000000001~4~Sim7
Triad_ID_1_447~TS-B-ID-207~IDPs migrate to Poland as result of war~-0.9990011999999999~4~Sim7
Triad_ID_1_448~TS-B-ID-207~Censorship of media by Donovia~9.988000000000002E-4~4~Sim7
Triad_ID_1_449~TS-B-ID-207~Low Morale of Donovian soldiers~-0.9990008~4~Sim7
Triad_ID_1_450~TS-B-ID-207~Low Morale of Lithuanian civilians~-0.9990011999999999~4~Sim7
Triad_ID_1_223~TS-B-ID-211~NATO military actions in Lithuania~0.006324551627703573~4~Sim7
Triad_ID_1_224~TS-B-ID-211~Donovian military actions in Lithuania~-1.996817147295898~4~Sim7
Triad_ID_1_225~TS-B-ID-211~IDPs migrate to Poland as result of war~-0.9968167504863106~4~Sim7
Triad_ID_1_226~TS-B-ID-211~Censorship of media by Donovia~0.0031828511120895494~4~Sim7
Triad_ID_1_227~TS-B-ID-211~Low Morale of Donovian soldiers~-0.9968179456974977~4~Sim7
Triad_ID_1_228~TS-B-ID-211~Low Morale of Lithuanian civilians~-0.9968167504863106~4~Sim7
Triad_ID_1_655~TS-B-ID-222~NATO military actions in Lithuania~0.010196168211682333~4~Sim7
Triad_ID_1_656~TS-B-ID-222~Donovian military actions in Lithuania~-1.9948481313910449~4~Sim7
Triad_ID_1_657~TS-B-ID-222~IDPs migrate to Poland as result of war~-0.9948485282006322~4~Sim7
Triad_ID_1_658~TS-B-ID-222~Censorship of media by Donovia~0.0051506765754320075~4~Sim7
Triad_ID_1_659~TS-B-ID-222~Low Morale of Donovian soldiers~-0.994848128213381~4~Sim7
Triad_ID_1_660~TS-B-ID-222~Low Morale of Lithuanian civilians~-0.994848525022968~4~Sim7
Triad_ID_1_295~TS-B-ID-226~NATO military actions in Lithuania~0.006324954780022327~4~Sim7
Triad_ID_1_296~TS-B-ID-226~Donovian military actions in Lithuania~-1.996817547295898~4~Sim7
Triad_ID_1_297~TS-B-ID-226~IDPs migrate to Poland as result of war~-0.9968171488879106~4~Sim7
Triad_ID_1_298~TS-B-ID-226~Censorship of media by Donovia~0.0031828511120895494~4~Sim7
Triad_ID_1_299~TS-B-ID-226~Low Morale of Donovian soldiers~-0.9968171504863106~4~Sim7
Triad_ID_1_300~TS-B-ID-226~Low Morale of Lithuanian civilians~-0.9968175456974977~4~Sim7
Triad_ID_1_619~TS-B-ID-228~NATO military actions in Lithuania~0.006325343686673709~4~Sim7
Triad_ID_1_620~TS-B-ID-228~Donovian military actions in Lithuania~-1.996817547295898~4~Sim7
Triad_ID_1_621~TS-B-ID-228~IDPs migrate to Poland as result of war~-0.9968171472958975~4~Sim7
Triad_ID_1_622~TS-B-ID-228~Censorship of media by Donovia~0.003182852704102343~4~Sim7
Triad_ID_1_623~TS-B-ID-228~Low Morale of Donovian soldiers~-0.9968171488879106~4~Sim7
Triad_ID_1_624~TS-B-ID-228~Low Morale of Lithuanian civilians~-0.9968179456974977~4~Sim7
Triad_ID_1_127~TS-B-ID-229~NATO military actions in Lithuania~0.0019940087952000003~4~Sim7
Triad_ID_1_128~TS-B-ID-229~Donovian military actions in Lithuania~-1.9990012000000001~4~Sim7
Triad_ID_1_129~TS-B-ID-229~IDPs migrate to Poland as result of war~-0.9990011999999999~4~Sim7
Triad_ID_1_130~TS-B-ID-229~Censorship of media by Donovia~9.992E-4~4~Sim7
Triad_ID_1_131~TS-B-ID-229~Low Morale of Donovian soldiers~-0.9990011999999999~4~Sim7
Triad_ID_1_132~TS-B-ID-229~Low Morale of Lithuanian civilians~-0.9990011999999999~4~Sim7
Triad_ID_1_1009~TS-B-ID-236~NATO military actions in Lithuania~0.0019944071968~4~Sim7
Triad_ID_1_1010~TS-B-ID-236~Donovian military actions in Lithuania~-1.9990008000000001~4~Sim7
Triad_ID_1_1011~TS-B-ID-236~IDPs migrate to Poland as result of war~-0.9990008~4~Sim7
Triad_ID_1_1012~TS-B-ID-236~Censorship of media by Donovia~9.992E-4~4~Sim7
Triad_ID_1_1013~TS-B-ID-236~Low Morale of Donovian soldiers~-0.9990008~4~Sim7
Triad_ID_1_1014~TS-B-ID-236~Low Morale of Lithuanian civilians~-0.9990008~4~Sim7
Triad_ID_1_211~TS-B-ID-240~NATO military actions in Lithuania~0.0019936087952~4~Sim7
